Computer Science,"Hydraulic and photosynthetic limitations prevail over root non-structural carbohydrate reserves as drivers of resprouting in two Mediterranean oaks. Resprouting is an ancestral trait in angiosperms that confers resilience after perturbations. As climate change increases stress, resprouting vigor is declining in many forest regions, but the underlying mechanism is poorly understood. Resprouting in woody plants is thought to be primarily limited by the availability of non-structural carbohydrate reserves (NSC), but hydraulic limitations could also be important. We conducted a multifactorial experiment with two levels of light (ambient, 2-3% of ambient) and three levels of water stress (0, 50 and 80 percent losses of hydraulic conductivity, PLC) on two Mediterranean oaks (Quercus ilexandQ.faginea) under a rain-out shelter (n= 360). The proportion of resprouting individuals after canopy clipping declined markedly as PLC increased for both species. NSC concentrations affected the response ofQ.ilex, the species with higher leaf construction costs, and its effect depended on the PLC. The growth of resprouting individuals was largely dependent on photosynthetic rates for both species, while stored NSC availability and hydraulic limitations played minor and non-significant roles, respectively. Contrary to conventional wisdom, our results indicate that resprouting in oaks may be primarily driven by complex interactions between hydraulics and carbon sources, whereas stored NSC play a significant but secondary role."
Computer Science,"Cannabis Seed Oil Alleviates Experimental Atherosclerosis by Ameliorating Vascular Inflammation in Apolipoprotein-E-Deficient Mice. In recent decades, epidemiological, clinical, and experimental studies have demonstrated that a diet with antioxidant or anti-inflammatory function plays a central role in the prevention of atherosclerosis (AS). The purpose of this study was to explore the effects of Cannabis seed oil (CO) administration on in vitro antioxidant capacity as well as blood lipid profiles, lipid peroxidation, inflammatory response, and endothelial cell integrity. Female ApoE(-/-) mice were fed a high-cholesterol diet and administrated with CO or phosphate-buffered saline (PBS) and seal oil by gavage for 8 weeks. The results show that CO administration reduced the levels of serum triglycerides and low-density lipoprotein cholesterol at week 6. Additionally, a decrease in serum tumor necrosis factor a and nitric oxide was also observed. Moreover, results from CD31 staining and scanning electron microscopy revealed that CO treatment alleviated the endothelial cell damage and lipid deposition induced by a high-cholesterol diet. The ratio of lesion area to the total aorta area was 19.57% for the CO group, which was lower than the PBS control group (24.67%). Collectively, CO exerted anti-atherosclerotic effects by modulating serum lipid profiles and inflammatory responses and improving endothelial cell integrity and arterial lipid deposition. The results provide a promising preventive strategy for the early progression of AS."
Computer Science,"Determination of biological stability in compost: A comparison of methodologies. Biological [dynamic respiration index (DRI); chemical humification indexes: hurnification index (HI), degree of hurnification (DH) and hurnification rate (FIR); and thermoanalytical (thermostability index, R, and a labile fraction)] indexes were used to assess compost stability of 15 end products. By use of these three techniques independent assessment of compost stability was made possible. Evidence of unstable materials was found where labile, easily biodegradable, and non-humified organic fractions were present. The DRI was used as a reference index for biological stability, and no significant correlation was observed between DRI and the humification indices (HI, DH, HR) and the thermogravimetry index (RI). On the other hand, significant correlation was observed for DRI vs. non-humified carbon (NHC), which was determined using the chemical method and the labile fraction determined by thermogravimetry, as well as for NHC vs. \\'labile fraction\\'. These fractions represent labile, easily biodegradable, and non-humified organic matter. Significant correlations were also observed between the three above mentioned measurements and TEC, suggesting that this fraction is mainly formed of the easily degradable organic fraction. These results suggest that the integrated use of biological, chemical, and thermoanalytical methods could represent a useful tool in differentiating stabilized composts from non-stabilized ones, and it could provide more reliable information for both managerial and sanitary"
Computer Science,"Performing Centaurs and the Debasement of Masculinity. This article examines, in its first part, the symbolic aspects of the relation between horses and men, and the mythical figure of the centaur, most often assimilated to virility and male sexual drive, but also to women and their sexuality. In its second and central part, it focuses on Bartabas and Ko Murobushi's performance, The Centaur and the Animal (2012) while raising ethical issues relating to performing animals. The essay analyzes how this play deconstructs the opposition between masculinity and femininity, as well as between animal and human, among other oppositional pairs such as reason vs. instinct, activity vs. passivity, verticality vs. horizontality or \\'inclination,\\' immunity vs. vulnerability, life vs. death, animate vs. inanimate, among others. It posits that Bartabas's performance opens the possibility of a posthuman and postanimal perspective on the relation between human and nonhuman animals."
Computer Science,"The Impact of Imports on the Dynamics of the Regional Manufacturing Industry Development. The aim of the study is to identify regions with the highest dependence on imports and assess the impact of imports on the dynamics of the manufacturing industrys growth. The methodological framework of the study involves the use of wellknown processing methods of regional static data. The paper presents an empirical study of imports volume and structure in the regional manufacturing industry for the period from 2005 to 2014, and groups them on the basis of the assessment of sustainability indicators. At the regional level, intermediate imports are characterized by a high heterogeneity both in absolute and relative terms. The significant volumes of imports are concentrated in few regions with a high industrial concentration. It allows to allocate regions with the greatest risks for the manufacturing sector in negative external environment. The study demonstrates the relationship of the intermediate imports with the growth dynamics of the manufacturing industry in a certain set of macroeconomic conditions, assuming the economic growth with the stable exchange rate and relatively high growth rate of the producer prices on the domestic market. We also found a positive impact of imports on the growth rate of manufacturing industry in this period due to the effects of market substitution. Thus, the limitation of import substitution in specialized regions at preservation of the basic external factors is emphasized. The obtained results can be used for strategic planning at various levels of management, defining the model and direction for growth of the industrial sector of the region and improving the methodological tools for further empirical research."
Computer Science,"Evaluation of seven different drying treatments in respect to total flavonoid, phenolic, vitamin C content, chlorophyll, antioxidant activity and color of green tea (Camellia sinensis or C-assamica) leaves. The effect of seven drying treatments (sun, shade, oven 60 A degrees C, oven 80 A degrees C, oven 100 A degrees C, microwave and freeze-drying) were evaluated with respect total flavonoid (TFC), phenolic (TPC), antioxidant activity, vitamin C and color characteristics of green tea. In general, drying increased antioxidant activity, TPC, TFC and chlorophyll content, while it led to a decrease in vitamin C. The highest TPC (209.17 mg Gallic acid/gdw) and TFC (38.18 mg Quercitin/gdw) were obtained in oven drying at 60 and 100 A degrees C, respectively. Among methods, oven drying at 60 A degrees C revealed the highest radical scavenging activity (IC50 = 167.166 mu g/ml), while microwave showed the lowest one (IC50 = 505.5 mu g/ml). Similar trend was also observed in reducing power assay. The highest vitamin C (16.36 mg/100gDM) and Chlorophyll a (17.35 mg/l) were obtained in freeze drying. Finally, sun and freeze drying methods were considered as the least and the most desirable drying methods, respectively the final color of green tea leaves."
Computer Science,"The First Case of Short-Spiked Canarygrass (Phalaris brachystachys) with Cross-Resistance to ACCase-Inhibiting Herbicides in Iran. The weed Phalaris brachystachys Link. severely affects winter cereal production. Acetyle-CoA Carboxylase (ACCase)-inhibiting herbicides are commonly used to control this weed in wheat fields. Thirty-six populations with suspected resistance to ACCase-inhibiting herbicides were collected from wheat fields in the Golestan Province in Iran. A rapid test performed in Petri dishes and whole-plant dose-response experiments were conducted to confirm and investigate the resistance level of P. brachystachys to ACCase-inhibiting herbicides. The seed bioassay results showed that 0.02 mg ai L-1 clodinafop-propargyl (CP) and 1.36 mg ai L-1 of the diclofop-methyl (DM) solution were the optimal amounts for reliably screening resistant and susceptible P. brachystachys populations. In the whole plant bioassay, all populations were found to be resistant to CP, resistance ratios ranging from 2.7 to 11.6, and all of the CP-resistant populations exhibited resistance to DM. Fourteen populations showed low resistance to cycloxydim, and thirteen of these populations were also 2-fold resistant to pinoxaden. The results showed that DM resistance in some P. brachystachys populations is likely due to their enhanced herbicide metabolism, which involves Cytochrome P450 monooxygenases, as demonstrated by the indirect assay. This is the first report confirming the cross-resistance of ACCase-inhibiting herbicides in P. brachystachys in Iran."
Computer Science,"Sensorial meat characteristics of Corriedale sheep as affected by age of slaughter and castration. To evaluate the effect of castration and age of slaughter on sensorial characteristics of meat, 60 Corriedale sheep were used, (30 non-castrated and 30 castrated), raised under extensive natural pasture conditions, in Rio Grande do Sul, Brazil. Animals were slaughtered with 120, 210 and 360 days of age and carcasses were stored in cold chamber, with forced air, at 1 degrees C, during 28 hours. Afterwards the muscle Longissimus dorsi was removed, and freezed at - 18 degrees C for sensorial analysis. Sensorial characterization of meat was carried out considering the attributes odour, flavour and texture. Nine descriptive terms were developed by a team of selected and trained judges, who had also generated the definition of each term and the reference samples. Data were submitted to analysis of variance and Tukey test was used for mean comparisons. No interaction occurred between age of slaughter and the sex condition of animals for sensorial characteristics; however, the isolated factors showed effect for the attributes odour and texture. Slaughtered sheep with 120 days presented greater tenderness and succulence than the with 210 and 360 days. Meat of non-castrated sheep presented more intense characteristic odour than meat of castrated animals. The lambs to 120 days old have beef with better sensory quality."
Computer Science,"Assessment of allelopathic compounds to develop new natural herbicides: A review. Herbicides are a crucial tool for weed control in crops. However, their continuous and indiscriminate uses have caused environmental pollution and development of weed resistance. Hence, there is an urgent need to minimise the dependence on synthetic herbicides. Allelopathy may be used to develop new bioherbicides to inhibit germination and growth of weeds. There is a great potential to develop eco-friendly herbicides from plants, but little research has been done so far in this context. Identification and quantification of natural weed control compounds (allelochemicals) of plants may help to develop natural herbicides (based on indigenous/invasive weed species), to reduce the dependence on synthetic herbicides and improve the integrated weed management programme in crops. This review describes thepotential allelochemicals present in plants, which may be used as a tool to develop new natural herbicides."
Computer Science,"The current response of soil thermal regime and carbon exchange of a paraglacial coastal land system in maritime Antarctica. Ice-free areas of maritime Antarctica (MA) are undergoing rapid environmental adjustment due to climate change because glaciers retreated. In recently deglaciated areas, sensitive indicators related to soil can be used as proxies of the transition phase from glacial to nonglacial conditions at paraglacial coastal systems. This work aims at comprehending how paraglacial coastal land systems respond to adjustment processes in highly dynamic deglaciated areas, based on net ecosystem exchange, soil temperature (ST), and soil moisture (SM) temporal series in two different vegetation communities on a paraglacial coastal land system in MA. We selected a moss community (MC) and a mixed community with mosses and lichens (MLC). MC is located on a hydromorphic area with buffered ST regime, compared with MLC, where greater SM variation range and freezing conditions were observed. MC and MLC are currently acting as an atmospheric CO2 sink. In this work, MC showed a greater capacity of CO2 uptake during measurements (711.20 g CO2 m(-2)). In this part of Antarctica, where a recent trend of decreasing ST occurs, less permafrost and surface land degradation, combined with enhanced carbon storage, are expected. However, in the long term, following the readjustment of the paraglacial period, thawing is expected, coupled with permafrost degradation and carbon release to the atmosphere, under the predicted warming scenario in MA."
Computer Science,"Transdisciplinary weed research: new leverage on challenging weed problems?. Transdisciplinary weed research (TWR) is a promising path to more effective management of challenging weed problems. We define TWR as an integrated process of inquiry and action that addresses complex weed problems in the context of broader efforts to improve economic, environmental and social aspects of ecosystem sustainability. TWR seeks to integrate scholarly and practical knowledge across many stakeholder groups (e.g. scientists, private sector, farmers and extension officers) and levels (e.g. local, regional and landscape). Furthermore, TWR features democratic and iterative processes of decision-making and collective action that aims to align the interests, viewpoints and agendas of a wide range of stakeholders. The fundamental rationale for TWR is that many challenging weed problems (e.g. herbicide resistance or extensive plant invasions in natural areas) are better addressed systemically, as a part of broad-based efforts to advance ecosystem sustainability, rather than as isolated problems. Addressing challenging weed problems systemically can offer important new leverage on such problems, by creating new opportunities to manage their root causes and by improving complementarity between weed management and other activities. While promising, this approach is complicated by the multidimensional, multilevel, diversely defined and unpredictable nature of ecosystem sustainability. In practice, TWR can be undertaken as a cyclic process of (i) initial problem formulation, (ii) 'broadening' of the problem formulation and recruitment of stakeholder participants, (iii) deliberation, negotiation and design of an action agenda for systemic change, (iv) implementation action, (v) monitoring and assessment of outcomes and (vi) reformulation of the problem situation and renegotiation of further actions. Notably, 'purposive' disciplines (design, humanities and arts) have central, critical and recurrent roles in this process, as do integrative analyses of relevant multidimensional and multilevel factors, via multiple natural and social science disciplines. We exemplify this process in prospect and retrospect. Importantly TWR is not a replacement for current weed research; rather, the intent is to powerfully leverage current efforts."
Computer Science,"The zemstvo of the Northern oblast' during the Civil War: Between political representation and administrative bureaucracy. The article examines the political and administrative functions of the zemstvos in Arkhangelsk province in northern Russia during the Civil War. Zemstvos were liquidated in the province in early 1918 after the Bolsheviks' seizure of power, but later resumed their work under the anti-Bolshevik Provisional Government of Northern Russia between mid-1918 and 1920. The reinstated zemstvos enjoyed significant popular support in the North. Still, in the conditions of the Civil War, they abandoned their role as public forums for debating and solving local problems, and instead became an instrument in the government's policies aimed at mobilizing people and resources for the war. The centralization of the zemstvo self-government closely mirrored the consolidation of the Bolshevik and Soviet party apparatus that took place at the same time on the other side of the Civil War front."
Computer Science,"Variability in sesquiterpene lactones from the leaves of yacon (Smallanthus sonchifolius) accessions of different geographic origin. The sesquiterpene lactones (STLs) content of glandular trichomes from the leaves of twenty-five yacon (Smallanthus sonchifolius, Asteraceae) accessions, obtained along a latitudinal gradient from Ecuador to northwest Argentina, was characterized by gas chromatography/mass spectroscopy (GC/MS). While accessions from Ecuador, Bolivia and Argentina proved to be very chemoconsistent, significant variation was found in quantitative composition of STLs from accessions in central Peru, the probable region of origin for the species."
Computer Science,"COLONIALISM AND LONG-RUN GROWTH IN AUSTRALIA: AN EXAMINATION OFINSTITUTIONAL CHANGE INVICTORIA'S WATER SECTOR DURING THE NINETEENTH CENTURY. Institutional change in water rights in the nineteenth century Australian colony of Victoria raised institutional efficiency, which contributed to long-run economic growth. High-quality human capital and the extension of voting rights (franchise) were crucial for efficient institutional change in the water sector. Quality human capital (literacy) appeared to increase the rural population's awareness of the economic impact of the existing structure of water rights that may have constrained growth in the agricultural sector and reduced investment incentives. Extension of the franchise allowed the rural population to exert political pressure for enactment of change in water rights, which resulted in efficiency-enhancing policies and efficient institutions. The findings show these two factors were more important than Victoria's British colonial heritage in determining whether growth-enhancing institutional change took place."
Computer Science,"The Microscope against Cell Theory: Cancer Research in Nineteenth-Century Parisian Anatomical Pathology. This paper examines the reception of cell theory in the field of French anatomical pathology. This reception is studied under the lens of the concept of the cancer cell, which was developed in Paris in the 1840s. In the medical field, cell theory was quickly accessible, understood, and discussed. In the wake of research by Hermann Lebert, the cancer cell concept was supported by a wealth of high-quality microscopic observations. The concept was constructed in opposition to cell theory, which appears retrospectively paradoxical and surprising. Indeed, the biological atomism inherent in cell theory, according to which the cell is the elementary unit of all organs of living bodies, appeared at the time incompatible with the possible existence of pathological cells without equivalent in healthy tissues. Thus, the postulate of atomism was used as an argument by Parisian clinicians who denied the value of the cancer cell. This study shows that at least in the field of anatomical pathology, cell theory did not directly result from the use of the microscope but was actually hindered by it."
Computer Science,"MIXTURES OF WILD OATS (AVENA-FATUA) AND RYEGRASS (LOLIUM-RIGIDUM) IN WHEAT - COMPETITION AND OPTIMAL ECONOMIC-CONTROL. The joint control of wild oats (A vena fatua) and ryegrass (Lolium rigidum) in mixture in a wheat crop using a single postemergence herbicide, diclofop-methyl, was examined. The two weeds were found to have different competitive strengths against wheat and different degrees of sensitivity to the herbicide. Response surfaces to different rates of herbicide and different weed densities were estimated statistically and these functions were used to examine optimal control practices for different mixtures of the weeds."
Computer Science,"Exhibiting Work in Germany-From Industrial Labour to (Industrial) Culture. History museums in old industrial regions are important agents in the current debate on how we perceive work in our society. One of their key issues is how work built the region and how it changed in the context of deindustrialization. The article explores the depictions of work in the Ruhr Museum, which is the central regional history museum of the foremost region of heavy industry in Germany. It shows that with few exceptions the representations of the past in this museum include only images of standardized male industrial work, mainly in the coal and steel industries. Furthermore, it demonstrates that in the sections of the museum dedicated to the present, work has disappeared almost entirely from the representations, to be replaced with representations of culture, including industrial heritage, and lifestyles. In light of these findings the article argues that this way of presenting (and not presenting) work emphasizes the break between the past and the present. It homogenizes the historical narrative of work while making current work forms invisible and downplaying the continuing importance of the world of work. Instead, the museum tells a story of loss that requires compensation by culture."
Computer Science,"Nation-State Building in Israel. This case study discusses the realization of the nineteenth-century Zionist dream to create a Jewish state via mass immigration from Europe to the lands of ancient Israel. Extensive lobbying in Britain, the colonial power in control of the Mandate of Palestine, and extensive political preparation for Israel's initial political institutions preceded independence. Israel retained the legal system and many of the administrative institutions from the mandate and later gradually reformed them. From the beginning it had universal adult suffrage. As a result its institutions enjoyed widespread legitimacy among the Jewish population. The Arab population of the region, however, attacked Israel within hours of its independence in 1948. During the eight-month war that followed, Palestinian land ownership dropped from 87.5 to 22.6 percent and has remained a divisive issue ever since. Israel has faced a major war every decade since independence. Despite high defense expenditures, it has a thriving economy and a far higher general standard of living than any other country in the region. Substantial economic aid from Jews internationally, the United States, and Germany has contributed to Israeli prosperity."
Computer Science,"LICHEN COLLECTIONS IN BRISBANE, QUEENSLAND, AUSTRALIA. The lichen collection from the University of Queensland Herbarium (BRIU) has been consolidated with that in the Queensland Herbarium (BRI). The collection numbers over 20,000 packages, and is rich in tropical and subtropical material. Types collected by Shirley and Bailey and described by Stirton, Muller Argoviensis, and Shirley are to be found in the collection."
Computer Science,"Cyclohexenone derivative- and phosphate-levels in split-root systems and their role in the systemic suppression of mycorrhization in precolonized barley plants. In a split-root system root colonization by the arbuscular mycorrhizal fungus Glomus mosseae on one side is reduced when roots on the other side are already colonized by G. mosseae. Root colonization by arbuscular mycorrhizal fungi enhances the P-status of plants, thus the observed suppressional effect on further root colonization in precolonized barley plants could be P-level regulated. Split-root systems allow to separate plant mediated P-effects on root colonization by arbuscular mycorrhizal fungi from direct P-effects on arbuscular mycorrhizal fungi. By adding a KH2PO4-solution to one side of the split-root system of non-mycorrhizal control plants, higher P-levels were obtained as in split-root systems of G. mosseae precolonized plants. Subsequent inoculation with Ci. mosseae of the P-supplied and the precolonized plants resulted in an inhibition of root colonization in the precolonized plants, but not in the P-supplied plants, discarding the enhanced P-level as the responsible factor for the observed suppression. Cyclohexenone derivatives are secondary plant compounds only found in roots of mycorrhizal plants. Analysis of cyclohexenone derivatives in mycorrhizal and non-mycorrhizal roots in split-root systems revealed that cyclohexenone derivatives can be detected in mycorrhizal roots, but not in non-mycorrhizal roots of mycorrhizal plants. The presented results show clearly that cyclohexenone derivatives are not systemically accumulated and that the P-levels are not the responsible factors for the observed systemic suppression of mycorrhization in roots of precolonized barley plants."
